id,Name,Date,Long,Lat
0,coleoptera,2000-1-1,121.358017,24.2677875
1,coleoptera,2000-4-1,121.38929,24.28719122222222
2,coleoptera,2000-7-1,121.45940974999999,24.462916625
3,coleoptera,2000-10-1,121.43828700000002,24.728148166666667
4,coleoptera,2001-1-1,121.515556,24.987778
5,coleoptera,2001-4-1,121.47027800000001,24.586481666666668
6,coleoptera,2001-7-1,121.47027800000001,24.586481666666668
7,coleoptera,2001-10-1,121.47027800000001,24.586481666666668
8,coleoptera,2002-1-1,121.47027800000001,24.586481666666668
9,coleoptera,2002-4-1,121.47027800000001,24.586481666666668
10,coleoptera,2002-7-1,121.352885,24.394291
11,coleoptera,2002-10-1,121.352885,24.394291
12,coleoptera,2003-1-1,121.352885,24.394291
13,coleoptera,2003-4-1,120.612146,23.596553333333333
14,coleoptera,2003-7-1,120.612146,23.596553333333333
15,coleoptera,2003-10-1,121.07955399999999,24.148053714285712
16,coleoptera,2004-1-1,121.07955399999999,24.148053714285712
17,coleoptera,2004-4-1,121.07955399999999,24.148053714285712
18,coleoptera,2004-7-1,120.56797749999998,23.3105135
19,coleoptera,2004-10-1,120.74557016666667,23.932834333333336
20,coleoptera,2005-1-1,120.81278475,24.22575475
21,coleoptera,2005-4-1,121.00375133333334,24.33524816666667
22,coleoptera,2005-7-1,120.5429465,23.311968
23,coleoptera,2005-10-1,120.811507,24.251779
24,coleoptera,2006-1-1,120.811507,24.251779
25,coleoptera,2006-4-1,121.5388125,24.86308
26,coleoptera,2006-7-1,120.72888633333332,23.9697065
27,coleoptera,2006-10-1,121.354349,24.389411
28,coleoptera,2007-1-1,121.08853059999998,24.226577900000002
29,coleoptera,2007-4-1,121.08853059999998,24.226577900000002
30,coleoptera,2007-7-1,120.811507,24.252037
31,coleoptera,2007-10-1,121.02310675,23.951967500000002
32,coleoptera,2008-1-1,120.82156599999999,23.415380499999998
33,coleoptera,2008-4-1,120.83614399999999,23.83402
34,coleoptera,2008-7-1,120.527984,23.126229
35,coleoptera,2008-10-1,120.78714475,23.68687025
36,coleoptera,2009-1-1,120.6526526,22.622187375
37,coleoptera,2009-4-1,120.98671558312756,23.219511981893007
38,coleoptera,2009-7-1,120.83731334500001,22.502234955
39,coleoptera,2009-10-1,121.03933400580645,23.45095546451613
40,coleoptera,2010-1-1,120.7014136,23.173577399999996
41,coleoptera,2010-4-1,120.83151055092594,23.381211093518523
42,coleoptera,2010-7-1,121.18117383809523,23.519874076190476
43,coleoptera,2010-10-1,120.95218303333333,23.326710724999998
44,coleoptera,2011-1-1,121.27648613333334,23.952344399999998
45,coleoptera,2011-4-1,120.90778878653848,23.64793078076923
46,coleoptera,2011-7-1,120.95351546818182,23.374266376446283
47,coleoptera,2011-10-1,121.08538772589286,23.12734226339286
48,coleoptera,2012-1-1,121.11034975333332,23.21833792333333
49,coleoptera,2012-4-1,121.0363584306242,23.56856342157014
50,coleoptera,2012-7-1,120.97176830720365,23.537619112644375
51,coleoptera,2012-10-1,120.85669026445576,23.33480276870748
52,coleoptera,2013-1-1,121.33360069999999,24.432971900000002
53,coleoptera,2013-4-1,121.16415102266667,23.959135868
54,coleoptera,2013-7-1,121.38747873076923,24.20454593846154
55,coleoptera,2013-10-1,121.4571795,24.9109915
56,coleoptera,2014-1-1,120.83297816666668,23.517318333333332
57,coleoptera,2014-4-1,121.13966259208333,24.16747332645833
58,coleoptera,2014-7-1,121.12835960666666,24.352975
59,coleoptera,2014-10-1,121.1870989,24.1338371
60,coleoptera,2015-1-1,121.06054866666666,24.01649877777778
61,coleoptera,2015-4-1,121.13794361405651,24.11240442052203
62,coleoptera,2015-7-1,121.1631818148148,24.21900242333333
63,coleoptera,2015-10-1,121.17524128664303,23.966312101654847
64,coleoptera,2016-1-1,121.1630581038182,24.060306452929293
65,coleoptera,2016-4-1,121.0183449044926,23.977371858969466
66,coleoptera,2016-7-1,121.2103415178942,24.267546280986014
67,coleoptera,2016-10-1,121.01543307538371,24.04327891460055
68,coleoptera,2017-1-1,120.84044586507937,23.80939633862434
69,coleoptera,2017-4-1,121.04278678647164,24.053102570470013
70,coleoptera,2017-7-1,121.0052963536106,23.99203367007298
71,coleoptera,2017-10-1,120.95721908387108,23.956685563112146
72,coleoptera,2018-1-1,121.03712729856903,23.977084385101012
73,coleoptera,2018-4-1,121.08033446923012,24.095400465853295
74,coleoptera,2018-7-1,121.04415246607142,24.05965948441245
75,coleoptera,2018-10-1,121.02799748487206,24.05390134953029
76,coleoptera,2019-1-1,120.9497969434682,24.031033553172644
77,coleoptera,2019-4-1,121.01504354463887,24.094060367663847
78,coleoptera,2019-7-1,121.10026907440414,24.18279189822822
79,coleoptera,2019-10-1,121.1152731380269,24.104679011271863
80,coleoptera,2020-1-1,121.11511700147491,24.193893625884954
81,coleoptera,2020-4-1,121.11425490652472,24.15445874738887
82,coleoptera,2020-7-1,121.08634763546092,24.22489478087712
83,coleoptera,2020-10-1,121.10625992050693,24.17548082736175
84,coleoptera,2021-1-1,121.11034993046596,24.25017985412186
85,coleoptera,2021-4-1,121.06246715145139,24.13638630121228
86,coleoptera,2021-7-1,121.06246715145139,24.13638630121228
87,coleoptera,2021-10-1,121.06246715145139,24.13638630121228
