id,Name,Date,Long,Lat
0,odonata,2000-1-1,121.40487766666666,23.894509666666664
1,odonata,2000-4-1,121.61054005555555,25.115570944444443
2,odonata,2000-7-1,121.6241926875,25.0658724375
3,odonata,2000-10-1,121.43173625,24.7994445
4,odonata,2001-1-1,121.624826,25.086571
5,odonata,2001-4-1,121.624826,25.086571
6,odonata,2001-7-1,121.624826,25.086571
7,odonata,2001-10-1,121.631944,25.119167
8,odonata,2002-1-1,121.5649641,24.7397011
9,odonata,2002-4-1,121.5649641,24.7397011
10,odonata,2002-7-1,121.63456483333333,24.879444333333335
11,odonata,2002-10-1,121.688056,25.003333
12,odonata,2003-1-1,121.5568055,24.791389000000002
13,odonata,2003-4-1,121.5568055,24.791389000000002
14,odonata,2003-7-1,121.45783330000002,24.8841944
15,odonata,2003-10-1,121.45222240000001,24.7256666
16,odonata,2004-1-1,121.580556,25.13
17,odonata,2004-4-1,121.12472659999999,24.198147600000002
18,odonata,2004-7-1,120.94226275,23.667357
19,odonata,2004-10-1,120.626067,23.695194
20,odonata,2005-1-1,121.509791,25.032854
21,odonata,2005-4-1,121.13213114285715,23.8258804047619
22,odonata,2005-7-1,121.29439299999999,24.410249
23,odonata,2005-10-1,121.165133,24.6164045
24,odonata,2006-1-1,121.165133,24.6164045
25,odonata,2006-4-1,121.165133,24.6164045
26,odonata,2006-7-1,120.67227175,24.012389374999998
27,odonata,2006-10-1,120.718395,23.713824333333335
28,odonata,2007-1-1,120.6615095,23.9657325
29,odonata,2007-4-1,121.198071375,24.391647125000002
30,odonata,2007-7-1,120.9982514,24.044843200000003
31,odonata,2007-10-1,120.780193375,23.78308725
32,odonata,2008-1-1,121.60256133333333,24.781360333333335
33,odonata,2008-4-1,121.60256133333333,24.781360333333335
34,odonata,2008-7-1,121.36724369999999,24.749159799999997
35,odonata,2008-10-1,121.28237503666666,24.63203207657143
36,odonata,2009-1-1,121.28237503666666,24.63203207657143
37,odonata,2009-4-1,121.28237503666666,24.63203207657143
38,odonata,2009-7-1,121.39298353563105,24.57546237505377
39,odonata,2009-10-1,121.3580135481231,24.779975727339803
40,odonata,2010-1-1,121.51637706766383,24.94600434567664
41,odonata,2010-4-1,121.06348927777776,24.238383805555554
42,odonata,2010-7-1,120.95588003333334,23.89302936666667
43,odonata,2010-10-1,121.17956649999999,24.380218
44,odonata,2011-1-1,120.29797,22.658696
45,odonata,2011-4-1,120.94895914959768,23.74945316821839
46,odonata,2011-7-1,120.9833056702178,23.978860090309343
47,odonata,2011-10-1,120.8021458857143,23.631950876190476
48,odonata,2012-1-1,120.90324241388889,23.212579294444446
49,odonata,2012-4-1,121.27454570325975,24.50078688000785
50,odonata,2012-7-1,121.22271686524942,24.396809939048175
51,odonata,2012-10-1,121.14575798080645,24.215924701774192
52,odonata,2013-1-1,121.47338340000002,25.023352799999998
53,odonata,2013-4-1,121.22814556666667,24.492464441666666
54,odonata,2013-7-1,121.12322077083331,24.1964093125
55,odonata,2013-10-1,121.07138175,23.76065075
56,odonata,2014-1-1,120.98576232631576,23.921636175438596
57,odonata,2014-4-1,120.98576232631576,23.921636175438596
58,odonata,2014-7-1,121.22376560676987,24.22853913475583
59,odonata,2014-10-1,120.82851977037038,23.79804796296296
60,odonata,2015-1-1,120.95060755,23.97034823
61,odonata,2015-4-1,121.24195803777778,24.072906889444447
62,odonata,2015-7-1,121.16359468969753,24.21752799941325
63,odonata,2015-10-1,121.14618315091576,24.422960740109893
64,odonata,2016-1-1,121.10523975324675,24.21114869090909
65,odonata,2016-4-1,121.19724090994396,24.181790899369748
66,odonata,2016-7-1,121.14960903539065,24.221735100489088
67,odonata,2016-10-1,120.84269639333336,23.7287752875
68,odonata,2017-1-1,121.12763906666666,24.266863666666666
69,odonata,2017-4-1,121.15216250042734,24.284751473931628
70,odonata,2017-7-1,121.25717617998376,24.280947648442403
71,odonata,2017-10-1,121.14557094059421,24.226614240157012
72,odonata,2018-1-1,121.06180017749473,23.603844378947365
73,odonata,2018-4-1,121.15870598688757,24.129953469963144
74,odonata,2018-7-1,121.00693532779107,24.052276069501595
75,odonata,2018-10-1,120.91740298315693,23.949263517044482
76,odonata,2019-1-1,120.88783373093216,23.897702349747178
77,odonata,2019-4-1,120.98536259342464,24.043446496282577
78,odonata,2019-7-1,120.9610603861595,24.038873468752538
79,odonata,2019-10-1,120.96510856954794,24.015721673804947
80,odonata,2020-1-1,121.00079756019215,24.10281352382345
81,odonata,2020-4-1,121.0749209724168,24.157578836197285
82,odonata,2020-7-1,121.07750785192802,24.174235422316105
83,odonata,2020-10-1,121.03237717292514,24.169152471673467
84,odonata,2021-1-1,121.09616748188404,24.145958483695647
85,odonata,2021-4-1,121.04196130094036,24.093988628945144
86,odonata,2021-7-1,120.86748199680011,23.352931317487712
87,odonata,2021-10-1,120.86748199680011,23.352931317487712
